date,symbol,name,score,opportunity,risk,confidence,confidence_label,rs3m,trend200,liquidity_risk,volatility,drawdown,roe,growth,margin,debt_ratio,close,currency,sector,market_regime_stock,market_regime_crypto,market_trend200_stock,market_trend200_crypto,run_id,universe_version,config_version,pillar_primary,cluster_official,bucket_type,cycle,r_code,scoring_version
2026-09-10,MELI,MercadoLibre Inc.,27.94,,,60.0,,0.1568952938694485,0.0288438002452335,,,,,,,,1912.1700439453125,USD,Consumer Cyclical,,,,,,,,S2 Gehirn,Internet Retail,pillar,,,
2026-09-10,META,META PLATFORMS INC,31.44,,,74.2,,0.1136014435153094,0.044307092318679,,,,,,,,649.9028930664062,USD,Communication Services,,,,,,,,S2 Gehirn,Internet Content & Information,pillar,,,
2026-09-10,MGMA.V,MAGMA SILVER,2.35,,,25.0,,-0.2253293357259725,-0.4044783212733684,,,,,,,,0.125,CAD,Basic Materials,,,,,,,,S4 Fundament,Other Industrial Metals & Mining,pillar,,,
2026-09-10,MNSO,MINISO GRP ADS,16.82,,,42.8,,-0.346836424910794,-0.408173786367021,,,,,,,,9.03499984741211,USD,Consumer Cyclical,,,,,,,,S12 Luxus & Marken,Specialty Retail,pillar,,,
2026-09-10,MSFT,MICROSOFT DL,34.69,,,74.1,,0.232974088885834,0.1463230011248271,,,,,,,,492.3699951171875,USD,Technology,,,,,,,,S2 Gehirn,Software - Infrastructure,pillar,,,
2026-09-10,MU,MICRON TECHNOLOGY INC,32.41,,,67.8,,-0.0465422697861891,0.5855393554985322,,,,,,,,980.030029296875,USD,Technology,,,,,,,,S2 Gehirn,Semiconductors,pillar,,,
2026-09-10,NDA.DE,AURUBIS AG,24.12,,,51.5,,-0.1197597118796245,0.0201824823247636,,,,,,,,171.0,EUR,Industrials,,,,,,,,S5 Recycling,Metal Fabrication,pillar,,,
2026-09-10,NEE,"NextEra Energy, Inc.",25.85,,,52.0,,-0.0511755632992392,-0.0469385645338163,,,,,,,,82.48999786376953,USD,Utilities,,,,,,,,S3 Energie,Utilities - Regulated Electric,pillar,,,
2026-09-10,NEM.AX,NEWMONT CORP.,35.04,,,67.8,,0.312727869827482,0.1439014677648509,,,,,,,,177.82000732421875,AUD,Basic Materials,,,,,,,,S4 Fundament,Gold,pillar,,,
2026-09-10,NESN.SW,NESTLE NAM.,24.07,,,47.7,,-0.052064589638952,0.0011503966731227,,,,,,,,77.73999786376953,,Consumer Defensive,,,,,,,,S11 Konsum,Packaged Foods,pillar,,,
2026-09-10,NFLX,NETFLIX INC.,23.46,,,49.9,,-0.0961256989097769,-0.120614512491971,,,,,,,,75.95999908447266,USD,Communication Services,,,,,,,,S19 Medien & Unterhaltung,Entertainment,pillar,,,
2026-09-10,NKE,NIKE INC. B,14.49,,,39.0,,-0.2225873860217974,-0.2658157067903433,,,,,,,,36.755001068115234,USD,Consumer Cyclical,,,,,,,,S12 Luxus & Marken,Footwear & Accessories,pillar,,,
2026-09-10,NOVO-B.CO,NOVO-NORDISK,20.16,,,55.8,,-0.0046134793687346,-0.01720398901342,,,,,,,,286.29998779296875,DKK,Healthcare,,,,,,,,S13 Gesundheit,Drug Manufacturers - General,pillar,,,
2026-09-10,NOW,SERVICENOW INC.,23.64,,,50.1,,0.2474910147296092,0.115388602869682,,,,,,,,131.76499938964844,USD,Technology,,,,,,,,S2 Gehirn,Software - Application,pillar,,,
2026-09-10,NRDS,NERDWALLET INC,21.02,,,49.1,,0.0849638570209483,-0.1254346187856913,,,,,,,,9.350000381469728,USD,Communication Services,,,,,,,,S21 Finanzsystem,Internet Content & Information,pillar,,,
