date,symbol,name,score,opportunity,risk,confidence,confidence_label,rs3m,trend200,liquidity_risk,volatility,drawdown,roe,growth,margin,debt_ratio,close,currency,sector,market_regime_stock,market_regime_crypto,market_trend200_stock,market_trend200_crypto,run_id,universe_version,config_version
2026-02-11,DE0005140008,DEUTSCHE BANK,55.08,,,,,-0.039788,-0.136162,,0.014684,0.295041,19.48,4.2,27.59,54.664,209.7,EUR,Finanzen,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,CA2546771072,DISCOVERY SILVER,0.0,,,16.3,LOW,0.560367,0.872318,,0.049771,0.242991,11.07,0.0,9.5,100.0,10.08,CAD,Edelmetalle ⛏️,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,CA2568277834,DOLLY VARDEN,0.0,,,14.8,LOW,0.077867,0.188645,,0.039333,0.302174,-26.19,0.0,0.0,100.0,6.53,CAD,Edelmetalle ⛏️,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,CA29258Y1034,ENDEAVOUR SILVER,0.0,,,21.0,LOW,0.455023,0.67764,,0.049144,0.367376,-20.46,167.3,-27.97,31.741,16.46,CAD,Edelmetalle ⛏️,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,CA29446Y5020,EQUINOX GOLD,0.0,,,28.4,LOW,0.22391,0.543598,,0.033427,0.232742,1.41,91.2,2.71,34.774,21.52,CAD,Edelmetalle ⛏️,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,ETH-USD,ETHEREUM (KRYPTO),0.0,,,50.0,MED,-0.147405,-0.460512,,0.041272,0.624615,0.0,0.0,0.0,100.0,1658.69,EUR,Kryptowährungen 🪙,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,FANUY,FANUC CORP.,0.0,,,26.8,LOW,0.306628,0.412826,,0.024641,0.266136,9.37,9.5,19.35,100.0,22.17,USD,Hardware 💻,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,CA32076V1031,FIRST MAJESTIC,100.1,,,,,0.903759,0.962577,,0.043608,0.3013,4.21,95.1,7.07,7.886,32.26,CAD,Edelmetalle ⛏️,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,FSLR,FIRST SOLAR INC,0.0,,,30.1,LOW,-0.189255,0.08015,,0.040255,0.266378,16.86,79.7,27.73,9.893,226.24,USD,Energie,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US34379V1035,FLUENCE ENER.,0.0,,,23.0,LOW,-0.12115,0.43567,,0.069937,0.509511,-14.46,154.4,-2.04,82.778,18.99,USD,Experimente,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,FCX,FREEPORT-MCMORAN,0.0,,,28.3,LOW,0.558438,0.421135,,0.032016,0.322251,13.95,-1.5,8.51,33.768,63.26,USD,Fundament,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,DE0005785802,FRESEN.MED.CARE,10.02,,,,,-0.012915,0.046668,,0.005283,0.071835,0.0,0.0,-80.39,72.403,11.54,USD,Pharma & Gesundheit,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,GB00B2QPKJ12,FRESNILLO PLC,96.25,,,,,0.610452,0.738874,,0.031058,0.208524,13.85,30.1,11.56,20.456,3800.0,GBp,Edelmetalle ⛏️,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,CA38171A2092,GOLIATH RES,0.0,,,14.6,LOW,-0.139642,0.007701,,0.048508,0.483271,-164.74,0.0,0.0,100.0,2.47,CAD,Edelmetalle ⛏️,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US4227041062,HECLA MNG,0.0,,,30.3,LOW,0.621545,0.912828,,0.045155,0.330085,8.88,67.1,16.27,11.711,22.98,USD,Edelmetalle ⛏️,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US45337C1027,INCYTE DL,0.0,,,35.8,LOW,-0.090524,0.177795,,0.022389,0.258468,30.39,20.0,24.7,0.887,100.05,USD,Pharma & Gesundheit,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,IFX.DE,INFINEON TECH.,0.0,,,25.4,LOW,0.229139,0.203429,,0.023262,0.367909,5.71,7.0,6.88,41.673,42.87,EUR,Gehirn,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US4571871023,INGREDION INC,50.62,,,,,0.067924,-0.029237,,0.011911,0.239389,18.1,-2.4,10.1,41.609,118.72,USD,Konsum & Lifestyle,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US47215P1066,JD.COM ADR,0.0,,,26.1,LOW,-0.14278,-0.110152,,0.023744,0.377894,11.72,14.9,2.47,36.821,28.35,USD,E-Commerce,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,JP3236200006,KEYENCE CORP.,0.0,,,30.5,LOW,-0.018056,-0.013331,,0.02008,0.219456,0.0,0.0,0.0,100.0,56630.0,JPY,Hardware 💻,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US5006311063,KOREA EL. PWR ADR 1/2,106.73,,,,,0.335024,0.440758,,0.031709,0.15587,19.12,5.6,8.47,279.916,20.9,USD,Energie,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US54951L1098,LUCKIN COFFEE,0.0,,,33.6,LOW,-0.045236,0.019168,,0.031643,0.269586,27.39,50.2,8.48,41.484,37.1,USD,Konsum & Lifestyle,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US5502411037,LUMEN TECHN.,0.0,,,17.9,LOW,-0.295026,0.257516,,0.052399,0.473373,0.0,-8.7,-14.02,100.0,7.78,USD,Medien & Digitales 📱,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,FR0000121014,LVMH EO,46.85,,,,,-0.156853,0.002711,,0.020012,0.376986,16.24,-4.7,13.46,53.342,537.7,EUR,Konsum & Lifestyle,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,CA5589221004,MAGMA SILVER,0.0,,,14.3,LOW,0.432097,0.53685,,0.085641,0.653061,-2465.46,0.0,0.0,100.0,0.33,CAD,Edelmetalle ⛏️,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US57636Q1040,MASTERCARD INC,0.0,,,38.8,LOW,-0.054078,-0.039872,,0.014685,0.167254,209.91,17.6,45.65,245.288,540.39,USD,Finanzen,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,MSFT,MICROSOFT DL,0.0,,,40.2,LOW,-0.201182,-0.149974,,0.016606,0.272406,34.39,16.7,39.04,31.539,413.27,USD,Gehirn,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US66981J1025,MINISO GRP ADS,0.0,,,32.4,LOW,-0.104686,-0.050061,,0.033413,0.356859,21.17,28.2,10.81,101.459,19.23,USD,Konsum & Lifestyle,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,JP3902400005,MITSUBISHI EL.,23.94,,,,,0.294648,0.543133,,0.023985,0.240845,9.51,4.9,6.59,8.262,5814.0,JPY,Hardware 💻,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,CH0038863350,NESTLE NAM.,47.85,,,,,-0.036088,0.006318,,0.013465,0.199639,33.76,-1.8,11.34,225.855,78.92,CHF,Konsum & Lifestyle,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US64110L1061,NETFLIX INC.,0.0,,,39.5,LOW,-0.289684,-0.266845,,0.020501,0.403045,42.76,17.6,24.3,63.782,82.21,USD,Medien & Digitales 📱,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,AU0000297962,NEWMONT CORP.,0.0,,,33.6,LOW,0.2786,0.436234,,0.025926,0.211923,22.88,20.0,33.42,16.914,171.49,AUD,Edelmetalle ⛏️,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US6541061031,NIKE INC. B,0.0,,,28.1,LOW,0.003939,-0.053206,,0.026467,0.344841,17.95,0.6,5.43,80.099,63.04,USD,Konsum & Lifestyle,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,DK0062498333,NOVO-NORDISK,0.0,,,32.5,LOW,-0.008507,-0.158449,,0.034322,0.560614,60.7,-7.6,33.14,67.488,314.95,DKK,Pharma & Gesundheit,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,NVDA,NVIDIA CORP.,0.0,,,45.4,LOW,-0.032441,0.105753,,0.028152,0.326824,107.36,62.5,53.01,9.102,188.54,USD,Gehirn,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US6745991058,OCCIDENTAL PET.,41.42,,,,,0.092005,0.077764,,0.023559,0.303237,5.96,-7.7,8.17,62.221,46.27,USD,Energie,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US6821891057,ON SEMICOND.,56.36,,,,,0.37417,0.296092,,0.037033,0.426803,1.5,-11.2,2.02,39.064,67.38,USD,Gehirn,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US68622V1061,ORGANON + CO.,0.0,,,21.2,LOW,0.120448,-0.127892,,0.039431,0.605198,71.62,1.3,7.95,974.393,7.81,USD,Pharma & Gesundheit,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,PLTR,PALANTIR TECHN.,0.0,,,38.1,LOW,-0.250497,-0.130761,,0.039707,0.406115,25.98,70.0,36.31,3.063,139.51,USD,Gehirn,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,CA6979001089,PAN AMER. SILVER,0.0,,,29.2,LOW,0.505245,0.564774,,0.033037,0.207959,11.29,19.3,19.48,13.316,80.41,CAD,Edelmetalle ⛏️,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US70450Y1038,PAYPAL HDGS,0.0,,,37.5,LOW,-0.406573,-0.37467,,0.025468,0.491322,25.73,3.7,15.78,60.703,41.49,USD,Finanzen,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,FR0000120693,PERNOD RICARD,47.43,,,,,-0.011181,-0.012263,,0.016606,0.280343,10.14,-4.5,14.84,77.61,83.06,EUR,Konsum & Lifestyle,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,CNE1000003W8,PETROCHINA CO.,0.0,,,27.6,LOW,0.026655,0.251286,,0.017743,0.190031,10.21,2.3,5.55,20.439,9.36,HKD,Energie,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US7170811035,PFIZER INC.,42.81,,,,,0.11453,0.15187,,0.016686,0.192595,8.58,-1.2,12.42,66.531,27.61,USD,Pharma & Gesundheit,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US6934831099,POSCO HOL.ADR,64.89,,,,,0.196214,0.218336,,0.026449,0.255735,0.81,-5.4,0.95,45.676,63.73,USD,Fundament,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US74767V1098,QUANTUMSCAPE A,0.0,,,18.4,LOW,-0.496664,-0.094145,,0.065152,0.579176,-38.65,0.0,0.0,6.004,8.94,USD,Experimente,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US7594701077,RELIANCE INDS,0.0,,,21.6,LOW,-0.06451,-0.011271,,0.014199,0.154895,0.0,11.7,7.43,37.389,64.8,USD,Experimente,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,ROK,ROCKWELL AU.,0.0,,,31.3,LOW,0.074203,0.166281,,0.019766,0.277756,23.74,11.9,11.56,99.289,412.6,USD,Hardware 💻,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US7960542030,SAMSUNG SDI,49.13,,,,,0.087584,0.519693,,0.04039,0.390123,-2.59,2.8,-4.89,46.177,54.2,EUR,Energie,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,SAP.DE,SAP SE O.N.,0.0,,,31.4,LOW,-0.216584,-0.230648,,0.022033,0.407392,16.46,3.3,19.91,17.84,178.28,EUR,Gehirn,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,DE000ENER6Y0,SIEMENS ENERGY,10.5,,,,,,,,,,0.0,0.0,-80.39,72.403,11.49,USD,Energie,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,CA82831T1093,SILVER TIGER,0.0,,,14.8,LOW,0.158202,0.461179,,0.053178,0.35,-4.86,0.0,0.0,100.0,0.99,CAD,Edelmetalle ⛏️,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,GB0009223206,SMITH + NEP. DL,45.65,,,,,-0.021981,0.042116,,0.018187,0.203102,9.14,4.7,8.26,62.392,1287.0,GBp,Hardware 💻,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,SNOW,SNOWFLAKE INC. A,0.0,,,32.8,LOW,-0.339979,-0.16278,,0.032749,0.434546,-53.09,28.7,-30.76,125.912,182.58,USD,Gehirn,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,BE0003470755,SOLVAY S.A. A,0.0,,,22.0,LOW,0.045768,0.036411,,0.017972,0.243309,12.58,-3.9,3.14,174.545,27.98,EUR,Experimente,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,LU1778762911,SPOTIFY TECH.,0.0,,,33.2,LOW,-0.26295,-0.260756,,0.028865,0.468037,22.64,7.1,8.31,28.873,476.02,USD,Medien & Digitales 📱,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US8740391003,TAIWAN SEMICON.MANU.ADR/5,65.66,,,,,0.120017,0.28907,,0.023357,0.323434,35.22,20.5,45.1,18.187,6210.81,MXN,Gehirn,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,DE0007446007,TAKKT AG,9.6,,,,,,,,,,0.0,0.0,-80.39,72.403,11.49,USD,Medien & Digitales 📱,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,KYG875721634,TENCENT HLDGS,0.0,,,39.9,LOW,-0.1938,-0.057655,,0.019683,0.199632,19.83,15.4,29.86,32.47,546.5,HKD,Gehirn,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,TER,TERADYNE INC.,0.0,,,36.2,LOW,0.639341,1.161382,,0.038761,0.42674,19.73,43.9,17.37,10.131,304.89,USD,Hardware 💻,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,CNE100006CQ4,UBTECH ROBOT.CORP.,0.0,,,26.0,LOW,-0.060826,0.189669,,0.04215,0.457556,-48.53,27.6,-70.91,57.216,129.8,HKD,Hardware 💻,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,UMI.BR,UMICORE,0.0,,,22.4,LOW,0.129493,0.313243,,0.028831,0.298395,7.19,16.8,0.8,142.464,19.37,EUR,Recycling,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US9043111072,UNDER ARMOUR,0.0,,,17.4,LOW,0.48689,0.260153,,0.035488,0.434959,-30.39,-5.2,-10.44,117.662,7.09,USD,Konsum & Lifestyle,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US91324P1021,UNITEDHEALTH,0.0,,,29.0,LOW,-0.186178,-0.144092,,0.032366,0.600551,12.54,12.3,2.69,77.08,273.22,USD,Pharma & Gesundheit,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,BRVALEACNOR0,VALE S.A.,0.0,,,29.1,LOW,0.364013,0.482733,,0.014654,0.153912,13.27,7.0,14.15,50.201,87.05,BRL,Fundament,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,CA92859G6085,VIZSLA SILVER,0.0,,,15.2,LOW,-0.100448,-0.002993,,0.041205,0.407127,-3.22,0.0,0.0,100.0,5.53,CAD,Edelmetalle ⛏️,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,CA9628791027,WHEATON PREC.,101.3,,,,,0.334712,0.375256,,0.02389,0.171068,13.05,54.5,54.72,0.099,196.03,CAD,Edelmetalle ⛏️,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,KYG9830T1067,XIAOMI CORP. CL.B,0.0,,,39.8,LOW,-0.165793,-0.228832,,0.029338,0.435412,19.86,22.3,9.82,10.389,37.34,HKD,Hardware 💻,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,YASKY,YASKAWA EL. CORP.,0.0,,,21.1,LOW,0.315335,0.428494,,0.031547,0.367667,0.0,0.0,6.87,24.901,71.14,USD,Hardware 💻,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,JE00BF50RG45,YELLOW CAKE PLC,0.0,,,28.0,LOW,0.17526,0.189769,,0.023781,0.195498,-0.45,0.0,-153.91,100.0,640.0,GBp,Energie,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US98956A1051,ZETA GLOBAL,83.39,,,,,-0.154508,-0.022582,,0.046695,0.553665,-3.92,25.7,-1.86,30.196,17.17,USD,Medien & Digitales 📱,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,CNE100000502,ZIJIN MINING,0.0,,,34.3,LOW,0.297545,0.567847,,0.029056,0.226537,28.01,8.1,13.91,74.84,43.72,HKD,Fundament,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,VOW3.DE,Volkswagen AG Vz.,0.0,,,24.0,LOW,0.091804,0.084051,,0.017697,0.238856,3.58,2.3,2.26,130.129,104.55,EUR,Andere 🌐,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,ADA-EUR,CARDANO (KRYPTO),0.0,,,18.1,LOW,-0.497562,-0.575794,,0.058547,0.808311,0.0,0.0,0.0,100.0,0.22,EUR,Krypto 🪙,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,DOGE-EUR,DOGECOIN (KRYPTO),0.0,,,17.5,LOW,-0.428715,-0.502874,,0.04861,0.710626,0.0,0.0,0.0,100.0,0.08,EUR,Krypto 🪙,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,SOL-EUR,SOLANA (KRYPTO),0.0,,,24.0,LOW,-0.454181,-0.515086,,0.044787,0.683931,0.0,0.0,0.0,100.0,68.83,EUR,Krypto 🪙,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,XRP-EUR,XRP (KRYPTO),0.0,,,22.8,LOW,-0.395806,-0.443332,,0.044949,0.661083,0.0,0.0,0.0,100.0,1.16,EUR,Krypto 🪙,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,META,META PLATFORMS INC,0.0,,,45.0,LOW,0.045141,-0.023045,,0.025072,0.341508,30.24,23.8,30.08,39.164,670.72,USD,Tech 💻,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,XOM,EXXON MOBIL CORP,42.59,,,,,0.269951,0.332514,,0.015441,0.160534,11.08,-1.3,8.9,16.329,151.59,USD,Energie ⚡,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,ORCL,ORACLE CORP,0.0,,,32.9,LOW,-0.364534,-0.27151,,0.038805,0.582499,69.03,14.2,25.28,432.511,159.89,USD,Tech 💻,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,MU,MICRON TECHNOLOGY INC,0.0,,,38.4,LOW,0.534869,0.98998,,0.040276,0.393162,22.55,56.7,28.15,21.244,373.25,USD,Tech 💻,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,CVX,CHEVRON CORP,0.0,,,28.9,LOW,0.15428,0.209026,,0.015783,0.206397,7.16,-6.0,6.61,21.239,182.26,USD,Energie ⚡,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,PM,PHILIP MORRIS INTERNATIONAL INC,0.0,,,32.9,LOW,0.16731,0.114228,,0.015495,0.206364,0.0,6.8,27.92,100.0,182.69,USD,Konsum 🚬,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,ISRG,INTUITIVE SURGICAL INC,0.0,,,32.5,LOW,-0.150373,-0.041123,,0.02239,0.293995,16.69,18.8,28.38,0.953,495.15,USD,Pharma 🧪,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,BLK,BLACKROCK INC,0.0,,,37.4,LOW,-0.024521,0.018492,,0.017652,0.174681,10.69,23.4,22.93,24.32,1087.78,USD,Finanzen 🏦,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,SYK,STRYKER CORP,0.0,,,27.3,LOW,-0.017915,-0.032854,,0.013895,0.145419,15.08,11.4,12.92,66.276,361.06,USD,Pharma 🧪,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,VALE,VALE SA,0.0,,,27.1,LOW,0.343208,0.48843,,0.019336,0.189401,13.27,7.0,14.15,50.201,16.74,USD,Mining ⛏️,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,NXP,NXP SEMICONDUCTORS NV,0.0,,,26.6,LOW,-0.018941,0.03342,,0.004511,0.082835,1.13,9.1,24.21,100.0,14.4,USD,Tech 💻,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,BIDU,BAIDU INC,0.0,,,26.7,LOW,0.137707,0.326899,,0.031005,0.25022,3.08,-7.1,6.9,33.81,147.66,USD,Tech 💻,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,OXY,OCCIDENTAL PETROLEUM CORP,42.04,,,,,0.092005,0.077764,,0.023559,0.303237,5.96,-7.7,8.17,62.221,46.27,USD,Energie ⚡,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,TME,TENCENT MUSIC ENTERTAINMENT GROUP,0.0,,,34.4,LOW,-0.241337,-0.154351,,0.030237,0.39909,14.79,20.6,34.08,4.524,16.88,USD,Tech 💻,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
