date,symbol,name,score,opportunity,risk,confidence,confidence_label,rs3m,trend200,cycle,close,currency,sector,pillar_primary,cluster_official,bucket_type,volatility,drawdown,roe,growth,margin,debt_ratio,market_regime_stock,market_regime_crypto,market_trend200_stock,market_trend200_crypto,r_code,run_id,scoring_version,rank,universe_size,rank_percentile,observation_type,data_source,as_of,generated_at,snapshot_id,schema_version
2026-09-20,LC0A.MU,LUCKIN COFFEE,27.87,59.0,49.88,60.0,MED,0.08192434395156512,0.022629135358591013,90.2,29.600000381469727,USD,Consumer Cyclical,S11 Konsum,Restaurants,pillar,0.46276809645872213,0.3224043641806166,27.39,50.2,8.48,41.484,bull,bull,0.0690614086857908,0.1506120285518029,R3,github-35528192164-1,v1,40,198,0.20202020202020202,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,NESN.SW,NESTLE NAM.,24.4,48.34,33.4,47.9,LOW,-0.056621227451508105,-0.018046383690070056,95.7,76.2699966430664,,Consumer Defensive,S11 Konsum,Packaged Foods,pillar,0.22951915315617774,0.15301191025925331,33.76,-1.8,11.34,225.855,bull,bull,0.0690614086857908,0.1506120285518029,R3,github-35528192164-1,v1,77,198,0.3888888888888889,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,PEP,PepsiCo,27.42,52.44,31.77,50.6,MED,-0.09382139993184657,-0.10700653995750764,78.4,129.75,USD,Consumer Defensive,S11 Konsum,Beverages - Non-Alcoholic,pillar,0.21130430602878172,0.21579148950808336,42.85,5.6,8.77,258.081,bull,bull,0.0690614086857908,0.1506120285518029,R4,github-35528192164-1,v1,48,198,0.24242424242424243,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,PG,Procter & Gamble,28.44,51.86,25.09,55.8,MED,-0.027116596092875422,0.0035809004112024034,86.3,146.38999938964844,USD,Consumer Defensive,S11 Konsum,Household & Personal Products,pillar,0.1968503237132001,0.15522932638749032,31.56,1.5,19.3,68.719,bull,bull,0.0690614086857908,0.1506120285518029,R4,github-35528192164-1,v1,34,198,0.1717171717171717,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,PM,PHILIP MORRIS INTERNATIONAL INC,27.92,53.16,31.61,59.8,MED,0.07246754375686582,0.08211439511741703,57.4,188.6199951171875,USD,Consumer Defensive,S11 Konsum,Tobacco,pillar,0.2794333935016843,0.1853633323123942,0.0,6.8,27.92,100.0,bull,bull,0.0690614086857908,0.1506120285518029,R4,github-35528192164-1,v1,39,198,0.19696969696969696,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,MC.PA,LVMH EO,16.09,37.15,38.4,49.4,LOW,-0.22508749912191717,-0.19838725009727687,46.6,402.79998779296875,EUR,Consumer Cyclical,S12 Luxus & Marken,Luxury Goods,pillar,0.30629374714898056,0.3722310571347526,16.24,-4.7,13.46,53.342,bull,bull,0.0690614086857908,0.1506120285518029,R2,github-35528192164-1,v1,150,198,0.7575757575757576,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,MNSO,MINISO GRP ADS,17.42,45.95,59.26,42.7,LOW,-0.28054736974235217,-0.42510994962175264,60.9,8.600000381469727,USD,Consumer Cyclical,S12 Luxus & Marken,Specialty Retail,pillar,0.36453048004906885,0.64844040196623,21.17,28.2,10.81,101.459,bull,bull,0.0690614086857908,0.1506120285518029,R2,github-35528192164-1,v1,139,198,0.702020202020202,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,NKE,NIKE INC. B,15.34,38.72,46.8,38.9,LOW,-0.19487863558794583,-0.27965111511572993,61.5,35.5099983215332,USD,Consumer Cyclical,S12 Luxus & Marken,Footwear & Accessories,pillar,0.3636908895067381,0.5081020437733571,17.95,0.6,5.43,80.099,bull,bull,0.0690614086857908,0.1506120285518029,R2,github-35528192164-1,v1,152,198,0.7676767676767676,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,RACE,Ferrari N.V.,26.22,54.25,43.09,58.5,MED,0.14145927448434348,0.11727851041501958,0.0,406.69000244140625,USD,Consumer Cyclical,S12 Luxus & Marken,Auto Manufacturers,pillar,0.354664719556917,0.3758455831020554,,,,,bull,bull,0.0690614086857908,0.1506120285518029,R3,github-35528192164-1,v1,56,198,0.2828282828282828,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,RI.PA,PERNOD RICARD,17.38,40.32,42.03,40.4,LOW,-0.056820031475848465,-0.10782977949539818,100.0,59.439998626708984,EUR,Consumer Defensive,S12 Luxus & Marken,Beverages - Wineries & Distilleries,pillar,0.2963492687914478,0.31613160066066215,10.14,-4.5,14.84,77.61,bull,bull,0.0690614086857908,0.1506120285518029,R2,github-35528192164-1,v1,140,198,0.7070707070707071,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,UAA,UNDER ARMOUR,6.07,28.36,58.9,40.2,LOW,-0.20006221324806472,-0.18186007671423499,51.3,4.880000114440918,USD,Consumer Cyclical,S12 Luxus & Marken,Apparel Manufacturing,pillar,0.5278850502635102,0.4004914117179388,-30.39,-5.2,-10.44,117.662,bull,bull,0.0690614086857908,0.1506120285518029,R1,github-35528192164-1,v1,192,198,0.9696969696969697,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,BAYN.DE,BAYER AG,21.74,48.35,46.1,51.6,MED,0.2719284676909053,0.14030349824296806,6.7,48.09000015258789,EUR,Healthcare,S13 Gesundheit,Drug Manufacturers - General,pillar,0.4217391951587125,0.3065455353648504,-0.57,-3.1,-0.43,133.457,bull,bull,0.0690614086857908,0.1506120285518029,R3,github-35528192164-1,v1,102,198,0.5151515151515151,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,CNC,CENTENE CORP.,18.32,44.27,49.8,53.4,MED,-0.0033253392308114638,0.2613169473028436,16.9,65.11000061035156,USD,Healthcare,S13 Gesundheit,Healthcare Plans,pillar,0.48149463556639016,0.32726890355175187,-28.68,23.1,-3.79,86.762,bull,bull,0.0690614086857908,0.1506120285518029,R2,github-35528192164-1,v1,133,198,0.6717171717171717,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,FME.DE,FRESEN.MED.CARE,15.31,37.28,42.52,40.0,LOW,-0.08484123900104668,-0.0031913025316251398,93.6,38.689998626708984,EUR,Healthcare,S13 Gesundheit,Medical Care Facilities,pillar,0.2840816720976188,0.26920641887056695,0.0,0.0,-80.39,72.403,bull,bull,0.0690614086857908,0.1506120285518029,R2,github-35528192164-1,v1,154,198,0.7777777777777778,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,INCY,INCYTE CORP,37.2,66.59,28.94,68.9,MED,0.18307443465098205,0.1862068078142698,14.5,125.30999755859375,USD,Healthcare,S13 Gesundheit,Biotechnology,pillar,0.3334247501958937,0.18332275209380544,30.39,20.0,24.7,0.887,bull,bull,0.0690614086857908,0.1506120285518029,R5,github-35528192164-1,v1,5,198,0.025252525252525252,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,JNJ,Johnson & Johnson,38.7,67.01,23.15,72.9,MED,0.1472981461038969,0.1415368280988749,76.2,269.989990234375,USD,Healthcare,S13 Gesundheit,Drug Manufacturers - General,pillar,0.19060752163159397,0.10959122461615511,35.56,9.1,28.46,57.766,bull,bull,0.0690614086857908,0.1506120285518029,R5,github-35528192164-1,v1,3,198,0.015151515151515152,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,NOVO-B.CO,NOVO-NORDISK,21.04,48.36,49.49,55.7,MED,-0.004577309255649364,-0.032434854286705006,31.0,281.54998779296875,DKK,Healthcare,S13 Gesundheit,Drug Manufacturers - General,pillar,0.47021208356611105,0.42319673700217453,60.7,-7.6,33.14,67.488,bull,bull,0.0690614086857908,0.1506120285518029,R2,github-35528192164-1,v1,111,198,0.5606060606060606,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,OGN,ORGANON + CO.,19.05,51.42,68.46,43.6,LOW,-0.0033953967248807615,0.29808350361762725,0.0,13.680000305175781,USD,Healthcare,S13 Gesundheit,Drug Manufacturers - General,pillar,0.6595275111874453,0.4796104013142062,71.62,1.3,7.95,974.393,bull,bull,0.0690614086857908,0.1506120285518029,R2,github-35528192164-1,v1,125,198,0.6313131313131313,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,PFE,PFIZER INC.,26.5,47.62,21.21,55.4,MED,0.09638296028528237,0.0798480120024978,100.0,27.65999984741211,USD,Healthcare,S13 Gesundheit,Drug Manufacturers - General,pillar,0.2331047926745149,0.15724287268696713,8.58,-1.2,12.42,66.531,bull,bull,0.0690614086857908,0.1506120285518029,R3,github-35528192164-1,v1,53,198,0.2676767676767677,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,TEM,Tempus AI,19.12,50.84,66.31,45.9,LOW,0.6009688625087337,0.38619285750424126,31.3,77.83999633789062,USD,Healthcare,S13 Gesundheit,Health Information Services,pillar,0.7361188027718477,0.5975786998831909,-72.61,84.7,-18.45,263.048,bull,bull,0.0690614086857908,0.1506120285518029,R2,github-35528192164-1,v1,124,198,0.6262626262626263,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,UNH,UNITEDHEALTH,20.72,44.26,38.31,46.3,LOW,-0.09330182174372403,0.07637083457515015,26.5,376.8999938964844,USD,Healthcare,S13 Gesundheit,Healthcare Plans,pillar,0.3455545715168341,0.2896065297416547,12.54,12.3,2.69,77.08,bull,bull,0.0690614086857908,0.1506120285518029,R2,github-35528192164-1,v1,114,198,0.5757575757575758,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,AAPL,Apple Inc.,35.75,64.01,27.89,67.6,MED,0.10690732994742125,0.17551136173908422,84.3,336.1300048828125,USD,Technology,S14 Kommunikations- & Alltagsinfrastruktur,Consumer Electronics,pillar,0.24902275757743894,0.13798523953754416,152.02,15.7,27.04,102.63,bull,bull,0.0690614086857908,0.1506120285518029,R5,github-35528192164-1,v1,8,198,0.04040404040404041,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,ASTS,"AST SpaceMobile, Inc.",13.41,43.07,69.45,37.6,LOW,-0.22621861268212895,-0.2835159318753505,0.0,58.52000045776367,,Technology,S14 Kommunikations- & Alltagsinfrastruktur,Communication Equipment,pillar,1.1139255574745992,0.6015478229884115,,,,,bull,bull,0.0690614086857908,0.1506120285518029,R1,github-35528192164-1,v1,163,198,0.8232323232323232,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,CDNL,Cardinal Infrastructure,12.05,44.64,80.82,31.4,LOW,-0.6355158692024221,,50.0,30.8700008392334,USD,Industrials,S14 Kommunikations- & Alltagsinfrastruktur,Engineering & Construction,pillar,0.9825684876606148,0.6726752026469494,0.0,60.2,6.11,230.784,bull,bull,0.0690614086857908,0.1506120285518029,R1,github-35528192164-1,v1,175,198,0.8838383838383839,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,LUMN,LUMEN TECHN.,6.31,31.87,68.6,27.9,LOW,-0.23468125358975112,-0.16812352103246553,49.3,6.400000095367432,USD,Communication Services,S14 Kommunikations- & Alltagsinfrastruktur,Telecom Services,pillar,0.776749601316489,0.5207100496313722,0.0,-8.7,-14.02,100.0,bull,bull,0.0690614086857908,0.1506120285518029,R1,github-35528192164-1,v1,191,198,0.9646464646464646,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,TTK.DE,TAKKT AG,14.4,42.05,61.56,36.8,LOW,0.22901897439879937,0.03037621830546655,86.5,2.984999895095825,EUR,Industrials,S14 Kommunikations- & Alltagsinfrastruktur,Business Equipment & Supplies,pillar,0.47669495667704515,0.5820610395268901,0.0,0.0,-80.39,72.403,bull,bull,0.0690614086857908,0.1506120285518029,R2,github-35528192164-1,v1,157,198,0.7929292929292929,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,MBLY,Mobileye Global,7.04,29.05,56.39,40.0,LOW,-0.06415064132881576,-0.1189039597678202,44.0,8.020000457763672,USD,Consumer Cyclical,S15 Mobilität,Auto Parts,pillar,0.5657475984888202,0.5778635805094745,-3.27,-9.0,-20.7,0.564,bull,bull,0.0690614086857908,0.1506120285518029,R1,github-35528192164-1,v1,190,198,0.9595959595959596,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,STLA,Stellantis N.V.,3.36,24.99,61.33,41.7,LOW,-0.27029546729467113,-0.3652591093829526,15.0,4.820000171661377,USD,Consumer Cyclical,S15 Mobilität,Auto Manufacturers,pillar,0.504845411669369,0.6023102131045082,-3.06,-12.7,-1.64,55.559,bull,bull,0.0690614086857908,0.1506120285518029,R1,github-35528192164-1,v1,197,198,0.9949494949494949,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,TSLA,Tesla,16.53,37.96,38.77,54.3,MED,-0.12646030261408503,-0.08319538542007343,35.8,364.2699890136719,USD,Consumer Cyclical,S15 Mobilität,Auto Manufacturers,pillar,0.46450974458329963,0.39103453018952694,4.93,-3.1,4.0,17.763,bull,bull,0.0690614086857908,0.1506120285518029,R2,github-35528192164-1,v1,149,198,0.7525252525252525,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,VOW3.DE,Volkswagen AG Vz.,18.46,41.77,41.39,41.7,LOW,-0.05197999812180243,-0.09576745807812725,57.2,76.5199966430664,EUR,Consumer Cyclical,S15 Mobilität,Auto Manufacturers,pillar,0.29511575320363703,0.3130182380526333,3.58,2.3,2.26,130.129,bull,bull,0.0690614086857908,0.1506120285518029,R2,github-35528192164-1,v1,131,198,0.6616161616161617,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,NFLX,NETFLIX INC.,25.01,52.05,42.02,56.6,MED,-0.040737416587805164,-0.16017160254491525,93.9,71.79000091552734,USD,Communication Services,S19 Medien & Unterhaltung,Entertainment,pillar,0.363422824051265,0.45543160824265916,42.76,17.6,24.3,63.782,bull,bull,0.0690614086857908,0.1506120285518029,R3,github-35528192164-1,v1,70,198,0.35353535353535354,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,SPOT,SPOTIFY TECH.,24.14,51.09,43.19,61.4,MED,0.08330996626690279,0.01000160604375222,76.0,509.45001220703125,USD,Communication Services,S19 Medien & Unterhaltung,Internet Content & Information,pillar,0.44916345908768485,0.4411195433813804,22.64,7.1,8.31,28.873,bull,bull,0.0690614086857908,0.1506120285518029,R3,github-35528192164-1,v1,80,198,0.40404040404040403,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,TME,TENCENT MUSIC ENTERTAINMENT GROUP,21.48,51.52,57.2,51.1,MED,-0.0953257281543427,-0.3260308731433397,84.0,7.760000228881836,USD,Communication Services,S19 Medien & Unterhaltung,Internet Content & Information,pillar,0.46673483143638284,0.6826726667913052,14.79,20.6,34.08,4.524,bull,bull,0.0690614086857908,0.1506120285518029,R3,github-35528192164-1,v1,105,198,0.5303030303030303,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,PL,Planet Labs PBC,11.49,40.78,71.52,35.8,LOW,-0.4550479776452554,-0.3964488968213339,0.0,16.420000076293945,,Industrials,S20 Sicherheit & Verteidigung,Aerospace & Defense,pillar,0.9336134605755062,0.6883268485955606,,,,,bull,bull,0.0690614086857908,0.1506120285518029,R1,github-35528192164-1,v1,179,198,0.9040404040404041,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,RCAT,Red Cat Holdings,10.89,39.17,69.36,38.8,LOW,-0.3907860845714035,-0.3873716858530669,13.2,6.75,USD,Industrials,S20 Sicherheit & Verteidigung,Aerospace & Defense,pillar,1.111544811018472,0.6111751288778726,0.0,646.4,0.0,8.852,bull,bull,0.0690614086857908,0.1506120285518029,R1,github-35528192164-1,v1,181,198,0.9141414141414141,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,RHM.DE,Rheinmetall AG,29.9,61.67,48.47,47.0,LOW,-0.16407714808544493,-0.25913193874402607,18.7,1011.7999877929688,EUR,Industrials,S20 Sicherheit & Verteidigung,Aerospace & Defense,pillar,0.47524832471172895,0.519204485256479,22.42,13.3,7.64,47.166,bull,bull,0.0690614086857908,0.1506120285518029,R4,github-35528192164-1,v1,24,198,0.12121212121212122,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,RKLB,"Rocket Lab USA, Inc.",13.63,42.17,65.6,39.0,LOW,-0.3819484983520768,-0.19764326114756836,0.0,64.56999969482422,,Industrials,S20 Sicherheit & Verteidigung,Aerospace & Defense,pillar,0.9415110037452243,0.609931437524637,,,,,bull,bull,0.0690614086857908,0.1506120285518029,R1,github-35528192164-1,v1,162,198,0.8181818181818182,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,CRYPTO:ADA,Cardano,19.96,52.71,68.11,40.1,LOW,0.09658729731362858,0.061873981552131196,0.0,0.22754999995231628,USD,Cryptocurrency,S21 Finanzsystem,Krypto,pillar,0.6559277950918438,0.8395528563133018,,,,,bull,bull,0.0690614086857908,0.1506120285518029,R2,github-35528192164-1,v1,117,198,0.5909090909090909,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,ALV.DE,ALLIANZ SE,31.21,57.64,29.8,52.5,MED,0.08569665581759511,0.14974687060492053,58.7,443.29998779296875,EUR,Financial Services,S21 Finanzsystem,Insurance - Diversified,pillar,0.17610959453759703,0.12350398048430755,17.98,5.8,10.08,100.0,bull,bull,0.0690614086857908,0.1506120285518029,R4,github-35528192164-1,v1,21,198,0.10606060606060606,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,BLK,BLACKROCK INC,30.17,55.6,28.42,61.0,MED,-0.0034089965265049482,0.018580447130760236,28.1,1069.780029296875,USD,Financial Services,S21 Finanzsystem,Asset Management,pillar,0.2739215528961343,0.22454433871509027,10.69,23.4,22.93,24.32,bull,bull,0.0690614086857908,0.1506120285518029,R4,github-35528192164-1,v1,23,198,0.11616161616161616,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,CRYPTO:BTC,Bitcoin,25.45,52.75,42.08,53.3,MED,0.0,0.1506120285518029,0.0,81123.0,USD,Cryptocurrency,S21 Finanzsystem,Krypto,pillar,0.3731531343569903,0.5305998300134691,,,,,bull,bull,0.0690614086857908,0.1506120285518029,R3,github-35528192164-1,v1,63,198,0.3181818181818182,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,CME,CME Group Inc.,27.16,52.22,32.29,55.8,MED,0.10515541208762369,0.006393775160154602,0.0,276.010009765625,USD,Financial Services,S21 Finanzsystem,Financial Data & Stock Exchanges,pillar,0.23844531521759205,0.3108934680698645,,,,,bull,bull,0.0690614086857908,0.1506120285518029,R4,github-35528192164-1,v1,49,198,0.2474747474747475,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,COIN,COINBASE GLB.,27.56,61.68,59.67,59.9,MED,0.15263408526086142,0.026576848267259034,34.0,194.25,USD,Financial Services,S21 Finanzsystem,Financial Data & Stock Exchanges,pillar,0.7317824603723176,0.6356805320824648,26.0,58.9,43.66,48.559,bull,bull,0.0690614086857908,0.1506120285518029,R4,github-35528192164-1,v1,44,198,0.2222222222222222,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,DB1.DE,DEUTSCHE BOERSE AG,29.34,54.7,29.63,68.2,MED,0.12100897765664453,0.14350661143219368,59.0,278.0,EUR,Financial Services,S21 Finanzsystem,Financial Data & Stock Exchanges,pillar,0.22930527415868673,0.11953220395825659,19.48,4.2,27.59,54.664,bull,bull,0.0690614086857908,0.1506120285518029,R4,github-35528192164-1,v1,29,198,0.14646464646464646,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,CRYPTO:ETH,Ethereum,24.69,55.27,53.49,58.2,MED,0.13627235023071793,0.26539793606479156,0.0,2627.030029296875,USD,Cryptocurrency,S21 Finanzsystem,Krypto,pillar,0.5358133022365934,0.6661917809760185,,,,,bull,bull,0.0690614086857908,0.1506120285518029,R3,github-35528192164-1,v1,74,198,0.37373737373737376,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,FIGR,Figure Technology Solutions,21.29,56.5,73.51,43.7,LOW,0.194225552448277,-0.037443116691000755,3.2,35.4900016784668,USD,Financial Services,S21 Finanzsystem,Capital Markets,pillar,0.9593529696092244,0.6629684939363297,0.0,54.8,32.46,68.77,bull,bull,0.0690614086857908,0.1506120285518029,R3,github-35528192164-1,v1,106,198,0.5353535353535354,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,ICE,"Intercontinental Exchange, Inc.",27.63,53.13,32.85,55.7,MED,0.16187644643456855,0.008323486884949993,0.0,155.47000122070312,USD,Financial Services,S21 Finanzsystem,Financial Data & Stock Exchanges,pillar,0.2513350384562486,0.2931752428992731,,,,,bull,bull,0.0690614086857908,0.1506120285518029,R4,github-35528192164-1,v1,43,198,0.21717171717171718,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,MA,MASTERCARD INC,33.61,61.68,30.87,61.0,MED,0.14381003140153648,0.06540208088987765,58.4,565.239990234375,USD,Financial Services,S21 Finanzsystem,Credit Services,pillar,0.2236506886239529,0.18955938534270023,209.91,17.6,45.65,245.288,bull,bull,0.0690614086857908,0.1506120285518029,R5,github-35528192164-1,v1,15,198,0.07575757575757576,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
2026-09-20,NRDS,NERDWALLET INC,21.18,49.34,51.87,49.0,LOW,0.06721385330039409,-0.14047528715506796,18.1,9.050000190734863,USD,Communication Services,S21 Finanzsystem,Internet Content & Information,pillar,0.4675142157204343,0.524168249937619,20.23,12.4,9.22,3.554,bull,bull,0.0690614086857908,0.1506120285518029,R3,github-35528192164-1,v1,108,198,0.5454545454545454,observed_scanner,scanner_run,2026-09-20,2026-09-20T18:11:04.994810+00:00,00cecea3-c8dd-4021-b8d2-7644fe562f60,research_views_v1
