row_index,date,symbol,name,status,detail,mapped_yahoo,metric,value,method
,,CRYPTO:ADA,,yahoo_fetch_failed,No usable daily history returned,,,,
,,CRYPTO:BTC,,yahoo_fetch_failed,No usable daily history returned,,,,
,,CRYPTO:DOGE,,yahoo_fetch_failed,No usable daily history returned,,,,
,,CRYPTO:ETH,,yahoo_fetch_failed,No usable daily history returned,,,,
,,CRYPTO:SOL,,yahoo_fetch_failed,No usable daily history returned,,,,
,,CRYPTO:XRP,,yahoo_fetch_failed,No usable daily history returned,,,,
,,DV.V,,yahoo_fetch_failed,No usable daily history returned,,,,
,,SLVR.V,,yahoo_fetch_failed,No usable daily history returned,,,,
25726,2026-07-31,EDR.TO,,filled,,EDR.TO,volatility,0.0481275652424476,vol_1y
25726,2026-07-31,EDR.TO,,filled,,EDR.TO,drawdown,0.4640455407362998,dd_calendar_1y
25727,2026-07-31,ENR.DE,,filled,,ENR.DE,volatility,0.032030160583587534,vol_1y
25727,2026-07-31,ENR.DE,,filled,,ENR.DE,drawdown,0.27950113957018397,dd_calendar_1y
25728,2026-07-31,EQX.TO,,filled,,EQX.TO,volatility,0.03901951106429134,vol_1y
25728,2026-07-31,EQX.TO,,filled,,EQX.TO,drawdown,0.5266960681996757,dd_calendar_1y
25729,2026-07-31,ETN,,filled,,ETN,volatility,0.023792712187517627,vol_1y
25729,2026-07-31,ETN,,filled,,ETN,drawdown,0.18325736724131592,dd_calendar_1y
25730,2026-07-31,FANUY,,filled,,FANUY,volatility,0.0299342460723713,vol_1y
25730,2026-07-31,FANUY,,filled,,FANUY,drawdown,0.2679444158051463,dd_calendar_1y
25731,2026-07-31,FCX,,filled,,FCX,volatility,0.031154847768586003,vol_1y
25731,2026-07-31,FCX,,filled,,FCX,drawdown,0.24309796349452595,dd_calendar_1y
25732,2026-07-31,FIGR,,filled,,FIGR,volatility,0.06297512541413477,vol_1y
25732,2026-07-31,FIGR,,filled,,FIGR,drawdown,0.6629684939363297,dd_calendar_1y
25733,2026-07-31,FLNC,,filled,,FLNC,volatility,0.08159681123979441,vol_1y
25733,2026-07-31,FLNC,,filled,,FLNC,drawdown,0.6329506642343188,dd_calendar_1y
25734,2026-07-31,FME.DE,,filled,,FME.DE,volatility,0.017724582923098767,vol_1y
25734,2026-07-31,FME.DE,,filled,,FME.DE,drawdown,0.26920641887056695,dd_calendar_1y
25735,2026-07-31,FRES.L,,filled,,FRES.L,volatility,0.035997319577943,vol_1y
25735,2026-07-31,FRES.L,,filled,,FRES.L,drawdown,0.450869549748357,dd_calendar_1y
25736,2026-07-31,FSLR,,filled,,FSLR,volatility,0.03400850472638721,vol_1y
25736,2026-07-31,FSLR,,filled,,FSLR,drawdown,0.37395127889029356,dd_calendar_1y
25737,2026-07-31,GMED,,filled,,GMED,volatility,0.03118956489899553,vol_1y
25737,2026-07-31,GMED,,filled,,GMED,drawdown,0.221028729532447,dd_calendar_1y
25738,2026-07-31,GOOGL,,filled,,GOOGL,volatility,0.020207754067319565,vol_1y
25738,2026-07-31,GOOGL,,filled,,GOOGL,drawdown,0.21047200943300937,dd_calendar_1y
25739,2026-07-31,GOT.V,,filled,,GOT.V,volatility,0.0372505780540042,vol_1y
25739,2026-07-31,GOT.V,,filled,,GOT.V,drawdown,0.6246334489232255,dd_calendar_1y
25740,2026-07-31,HL,,filled,,HL,volatility,0.04659917116146539,vol_1y
25740,2026-07-31,HL,,filled,,HL,drawdown,0.5581261665440812,dd_calendar_1y
25741,2026-07-31,HMY,,filled,,HMY,volatility,0.042002192689114884,vol_1y
25741,2026-07-31,HMY,,filled,,HMY,drawdown,0.48847927471409924,dd_calendar_1y
25742,2026-07-31,ICE,,filled,,ICE,volatility,0.01548057274104518,vol_1y
25742,2026-07-31,ICE,,filled,,ICE,drawdown,0.339447460314102,dd_calendar_1y
25743,2026-07-31,IFX.DE,,filled,,IFX.DE,volatility,0.03174301714366045,vol_1y
25743,2026-07-31,IFX.DE,,filled,,IFX.DE,drawdown,0.3809090961109508,dd_calendar_1y
25744,2026-07-31,ILMN,,filled,,ILMN,volatility,0.030111931232454318,vol_1y
25744,2026-07-31,ILMN,,filled,,ILMN,drawdown,0.2566417362133443,dd_calendar_1y
25745,2026-07-31,INCY,,filled,,INCY,volatility,0.020981468687948816,vol_1y
25745,2026-07-31,INCY,,filled,,INCY,drawdown,0.18332275209380544,dd_calendar_1y
25746,2026-07-31,INGR,,filled,,INGR,volatility,0.010985553650798962,vol_1y
25746,2026-07-31,INGR,,filled,,INGR,drawdown,0.2643373617279319,dd_calendar_1y
25747,2026-07-31,ISRG,,filled,,ISRG,volatility,0.022551191662340514,vol_1y
25747,2026-07-31,ISRG,,filled,,ISRG,drawdown,0.4399595130529892,dd_calendar_1y
25748,2026-07-31,JD,,filled,,JD,volatility,0.020202036745456238,vol_1y
25748,2026-07-31,JD,,filled,,JD,drawdown,0.2977605781272903,dd_calendar_1y
25749,2026-07-31,JNJ,,filled,,JNJ,volatility,0.011588644995547246,vol_1y
25749,2026-07-31,JNJ,,filled,,JNJ,drawdown,0.10959122461615511,dd_calendar_1y
25750,2026-07-31,KEP,,filled,,KEP,volatility,0.03084861092310748,vol_1y
25750,2026-07-31,KEP,,filled,,KEP,drawdown,0.5133276189409394,dd_calendar_1y
25751,2026-07-31,KLAC,,filled,,KLAC,volatility,0.037465290709334555,vol_1y
25751,2026-07-31,KLAC,,filled,,KLAC,drawdown,0.4359152270352884,dd_calendar_1y
25752,2026-07-31,KO,,filled,,KO,volatility,0.011746189043209265,vol_1y
25752,2026-07-31,KO,,filled,,KO,drawdown,0.07867643728225071,dd_calendar_1y
25753,2026-07-31,LC0A.MU,,filled,,LC0A.MU,volatility,0.02855745658234195,vol_1y
25753,2026-07-31,LC0A.MU,,filled,,LC0A.MU,drawdown,0.3224043641806166,dd_calendar_1y
25754,2026-07-31,LGO,,filled,,LGO,volatility,0.05821382136060701,vol_1y
25754,2026-07-31,LGO,,filled,,LGO,drawdown,0.7698412747219727,dd_calendar_1y
25755,2026-07-31,LRCX,,filled,,LRCX,volatility,0.03970948714505893,vol_1y
25755,2026-07-31,LRCX,,filled,,LRCX,drawdown,0.41764933440295926,dd_calendar_1y
25756,2026-07-31,LUMN,,filled,,LUMN,volatility,0.051167207850129015,vol_1y
25756,2026-07-31,LUMN,,filled,,LUMN,drawdown,0.4767540070041454,dd_calendar_1y
25757,2026-07-31,MA,,filled,,MA,volatility,0.014046738059178868,vol_1y
25757,2026-07-31,MA,,filled,,MA,drawdown,0.20913850858238947,dd_calendar_1y
25758,2026-07-31,MBLY,,filled,,MBLY,volatility,0.03567062090368683,vol_1y
25758,2026-07-31,MBLY,,filled,,MBLY,drawdown,0.5778635805094745,dd_calendar_1y
25759,2026-07-31,MC.PA,,filled,,MC.PA,volatility,0.019171449546089993,vol_1y
25759,2026-07-31,MC.PA,,filled,,MC.PA,drawdown,0.3065397039320297,dd_calendar_1y
25760,2026-07-31,MELI,,filled,,MELI,volatility,0.025123928769437937,vol_1y
25760,2026-07-31,MELI,,filled,,MELI,drawdown,0.38397906918790814,dd_calendar_1y
25761,2026-07-31,META,,filled,,META,volatility,0.02406331706192967,vol_1y
25761,2026-07-31,META,,filled,,META,drawdown,0.33296881593442285,dd_calendar_1y
25762,2026-07-31,MGMA.V,,filled,,MGMA.V,volatility,0.07975159802190551,vol_1y
25762,2026-07-31,MGMA.V,,filled,,MGMA.V,drawdown,0.7529411911139434,dd_calendar_1y
25763,2026-07-31,MNSO,,filled,,MNSO,volatility,0.02572390303170964,vol_1y
25763,2026-07-31,MNSO,,filled,,MNSO,drawdown,0.5654742769724682,dd_calendar_1y
25764,2026-07-31,MSFT,,filled,,MSFT,volatility,0.01999447203048782,vol_1y
25764,2026-07-31,MSFT,,filled,,MSFT,drawdown,0.3449839013222916,dd_calendar_1y
25765,2026-07-31,MU,,filled,,MU,volatility,0.05107840830927236,vol_1y
25765,2026-07-31,MU,,filled,,MU,drawdown,0.3909541844002312,dd_calendar_1y
25766,2026-07-31,NDA.DE,,filled,,NDA.DE,volatility,0.02448864341750931,vol_1y
25766,2026-07-31,NDA.DE,,filled,,NDA.DE,drawdown,0.25547445611152453,dd_calendar_1y
25767,2026-07-31,NEE,,filled,,NEE,volatility,0.013850307049249637,vol_1y
25767,2026-07-31,NEE,,filled,,NEE,drawdown,0.1452799200821645,dd_calendar_1y
25768,2026-07-31,NEM.AX,,filled,,NEM.AX,volatility,0.029284477581045045,vol_1y
25768,2026-07-31,NEM.AX,,filled,,NEM.AX,drawdown,0.31607120882560125,dd_calendar_1y
25769,2026-07-31,NESN.SW,,filled,,NESN.SW,volatility,0.014190086973703683,vol_1y
25769,2026-07-31,NESN.SW,,filled,,NESN.SW,drawdown,0.15301191025925331,dd_calendar_1y
25770,2026-07-31,NFLX,,filled,,NFLX,volatility,0.021924974725159804,vol_1y
25770,2026-07-31,NFLX,,filled,,NFLX,drawdown,0.46487235220897627,dd_calendar_1y
25771,2026-07-31,NKE,,filled,,NKE,volatility,0.022324695416407817,vol_1y
25771,2026-07-31,NKE,,filled,,NKE,drawdown,0.47116053972225,dd_calendar_1y
25772,2026-07-31,NOVO-B.CO,,filled,,NOVO-B.CO,volatility,0.030702810024729747,vol_1y
25772,2026-07-31,NOVO-B.CO,,filled,,NOVO-B.CO,drawdown,0.42319673700217453,dd_calendar_1y
25773,2026-07-31,NOW,,filled,,NOW,volatility,0.03416837493872151,vol_1y
25773,2026-07-31,NOW,,filled,,NOW,drawdown,0.5682255535309814,dd_calendar_1y
25774,2026-07-31,NRDS,,filled,,NRDS,volatility,0.03108076170807824,vol_1y
25774,2026-07-31,NRDS,,filled,,NRDS,drawdown,0.524168249937619,dd_calendar_1y
25775,2026-07-31,NVDA,,filled,,NVDA,volatility,0.022976191609153696,vol_1y
25775,2026-07-31,NVDA,,filled,,NVDA,drawdown,0.2021437866121676,dd_calendar_1y
25776,2026-07-31,NXP,,filled,,NXP,volatility,0.004804670373151406,vol_1y
25776,2026-07-31,NXP,,filled,,NXP,drawdown,0.0336313394394554,dd_calendar_1y
25777,2026-07-31,OGN,,filled,,OGN,volatility,0.04326136486567065,vol_1y
25777,2026-07-31,OGN,,filled,,OGN,drawdown,0.4796104467572174,dd_calendar_1y
25778,2026-07-31,ON,,filled,,ON,volatility,0.03991622545529819,vol_1y
25778,2026-07-31,ON,,filled,,ON,drawdown,0.4111849106028367,dd_calendar_1y
25779,2026-07-31,ORCL,,filled,,ORCL,volatility,0.04187668277920451,vol_1y
25779,2026-07-31,ORCL,,filled,,ORCL,drawdown,0.6457813296858512,dd_calendar_1y
25780,2026-07-31,OXY,,filled,,OXY,volatility,0.0219671967797429,vol_1y
25780,2026-07-31,OXY,,filled,,OXY,drawdown,0.2729251994841223,dd_calendar_1y
25781,2026-07-31,PAAS.TO,,filled,,PAAS.TO,volatility,0.03476389485003338,vol_1y
25781,2026-07-31,PAAS.TO,,filled,,PAAS.TO,drawdown,0.37078764485817806,dd_calendar_1y
25782,2026-07-31,PEP,,filled,,PEP,volatility,0.013465963466385514,vol_1y
25782,2026-07-31,PEP,,filled,,PEP,drawdown,0.19298399967979807,dd_calendar_1y
25783,2026-07-31,PFE,,filled,,PFE,volatility,0.015049088512079848,vol_1y
25783,2026-07-31,PFE,,filled,,PFE,drawdown,0.15724287268696713,dd_calendar_1y
25784,2026-07-31,PG,,filled,,PG,volatility,0.012354051391133181,vol_1y
25784,2026-07-31,PG,,filled,,PG,drawdown,0.15522932638749032,dd_calendar_1y
25785,2026-07-31,PGY,,filled,,PGY,volatility,0.04862906231860176,vol_1y
25785,2026-07-31,PGY,,filled,,PGY,drawdown,0.757133074416896,dd_calendar_1y
25786,2026-07-31,PKX,,filled,,PKX,volatility,0.028099980883890024,vol_1y
25786,2026-07-31,PKX,,filled,,PKX,drawdown,0.4692542558079722,dd_calendar_1y
25787,2026-07-31,PL,,filled,,PL,volatility,0.06579362460844257,vol_1y
25787,2026-07-31,PL,,filled,,PL,drawdown,0.6212062502848035,dd_calendar_1y
25788,2026-07-31,PLTR,,filled,,PLTR,volatility,0.033061547764347506,vol_1y
25788,2026-07-31,PLTR,,filled,,PLTR,drawdown,0.4822376656276136,dd_calendar_1y
25789,2026-07-31,PM,,filled,,PM,volatility,0.017599609789468743,vol_1y
25789,2026-07-31,PM,,filled,,PM,drawdown,0.1853633323123942,dd_calendar_1y
25790,2026-07-31,PPTA,,filled,,PPTA,volatility,0.04644559374451798,vol_1y
25790,2026-07-31,PPTA,,filled,,PPTA,drawdown,0.5459430665163472,dd_calendar_1y
25791,2026-07-31,PYPL,,filled,,PYPL,volatility,0.026417918308866126,vol_1y
25791,2026-07-31,PYPL,,filled,,PYPL,drawdown,0.48548076249797456,dd_calendar_1y
25792,2026-07-31,QBTS,,filled,,QBTS,volatility,0.0700311907466568,vol_1y
25792,2026-07-31,QBTS,,filled,,QBTS,drawdown,0.710138456988137,dd_calendar_1y
25793,2026-07-31,QS,,filled,,QS,volatility,0.05405960019683216,vol_1y
25793,2026-07-31,QS,,filled,,QS,drawdown,0.7350867631560247,dd_calendar_1y
25794,2026-07-31,RACE,,filled,,RACE,volatility,0.022233938410411005,vol_1y
25794,2026-07-31,RACE,,filled,,RACE,drawdown,0.3758455831020554,dd_calendar_1y
25795,2026-07-31,RCAT,,filled,,RCAT,volatility,0.07218278416646644,vol_1y
25795,2026-07-31,RCAT,,filled,,RCAT,drawdown,0.6100230562843619,dd_calendar_1y
25796,2026-07-31,RGTI,,filled,,RGTI,volatility,0.06722564826494729,vol_1y
25796,2026-07-31,RGTI,,filled,,RGTI,drawdown,0.7710330212354866,dd_calendar_1y
25797,2026-07-31,RHM.DE,,filled,,RHM.DE,volatility,0.030369161630718955,vol_1y
25797,2026-07-31,RHM.DE,,filled,,RHM.DE,drawdown,0.519204485256479,dd_calendar_1y
25798,2026-07-31,RI.PA,,filled,,RI.PA,volatility,0.018557692634380726,vol_1y
25798,2026-07-31,RI.PA,,filled,,RI.PA,drawdown,0.40071882223510136,dd_calendar_1y
25799,2026-07-31,RIGD.IL,,filled,,RIGD.IL,volatility,0.014433718625990839,vol_1y
25799,2026-07-31,RIGD.IL,,filled,,RIGD.IL,drawdown,0.26706285797932394,dd_calendar_1y
25800,2026-07-31,RKLB,,filled,,RKLB,volatility,0.0602364513987733,vol_1y
25800,2026-07-31,RKLB,,filled,,RKLB,drawdown,0.609931437524637,dd_calendar_1y
25801,2026-07-31,ROK,,filled,,ROK,volatility,0.019287177542470016,vol_1y
25801,2026-07-31,ROK,,filled,,ROK,drawdown,0.18728308848486097,dd_calendar_1y
25802,2026-07-31,SAP.DE,,filled,,SAP.DE,volatility,0.025693407227204028,vol_1y
25802,2026-07-31,SAP.DE,,filled,,SAP.DE,drawdown,0.48774139260528426,dd_calendar_1y
25803,2026-07-31,SGM.AX,,filled,,SGM.AX,volatility,0.02344394824731547,vol_1y
25803,2026-07-31,SGM.AX,,filled,,SGM.AX,drawdown,0.20500274296038445,dd_calendar_1y
25805,2026-07-31,SMX,,filled,,SMX,volatility,0.8533070750722366,vol_1y
25805,2026-07-31,SMX,,filled,,SMX,drawdown,0.9993179106435013,dd_calendar_1y
25806,2026-07-31,SN.L,,filled,,SN.L,volatility,0.018113275722464482,vol_1y
25806,2026-07-31,SN.L,,filled,,SN.L,drawdown,0.2517441354895943,dd_calendar_1y
25807,2026-07-31,SNN,,filled,,SNN,volatility,0.01953522817037201,vol_1y
25807,2026-07-31,SNN,,filled,,SNN,drawdown,0.24011188563393793,dd_calendar_1y
25808,2026-07-31,SNOW,,filled,,SNOW,volatility,0.041920254527506015,vol_1y
25808,2026-07-31,SNOW,,filled,,SNOW,drawdown,0.5630006703868291,dd_calendar_1y
25809,2026-07-31,SOLB.BR,,filled,,SOLB.BR,volatility,0.015629112384965105,vol_1y
25809,2026-07-31,SOLB.BR,,filled,,SOLB.BR,drawdown,0.14035087843632965,dd_calendar_1y
25810,2026-07-31,SPOT,,filled,,SPOT,volatility,0.027414075930717787,vol_1y
25810,2026-07-31,SPOT,,filled,,SPOT,drawdown,0.4411195433813804,dd_calendar_1y
25811,2026-07-31,STLA,,filled,,STLA,volatility,0.03145856817016854,vol_1y
25811,2026-07-31,STLA,,filled,,STLA,drawdown,0.5602310252447509,dd_calendar_1y
25812,2026-07-31,SU.PA,,filled,,SU.PA,volatility,0.020854180109781455,vol_1y
25812,2026-07-31,SU.PA,,filled,,SU.PA,drawdown,0.17762918089750324,dd_calendar_1y
25813,2026-07-31,SYK,,filled,,SYK,volatility,0.017175889234627113,vol_1y
25813,2026-07-31,SYK,,filled,,SYK,drawdown,0.27804165532775404,dd_calendar_1y
25814,2026-07-31,SYM,,filled,,SYM,volatility,0.05431967967062984,vol_1y
25814,2026-07-31,SYM,,filled,,SYM,drawdown,0.5581901678519174,dd_calendar_1y
25815,2026-07-31,TEAM,,filled,,TEAM,volatility,0.04300194479492532,vol_1y
25815,2026-07-31,TEAM,,filled,,TEAM,drawdown,0.7020022844423525,dd_calendar_1y
25816,2026-07-31,TEM,,filled,,TEM,volatility,0.041767577766637136,vol_1y
25816,2026-07-31,TEM,,filled,,TEM,drawdown,0.5975786998831909,dd_calendar_1y
25817,2026-07-31,TER,,filled,,TER,volatility,0.04663262276110102,vol_1y
25817,2026-07-31,TER,,filled,,TER,drawdown,0.3398437354578995,dd_calendar_1y
25818,2026-07-31,TME,,filled,,TME,volatility,0.02959832986511116,vol_1y
25818,2026-07-31,TME,,filled,,TME,drawdown,0.6821390276115153,dd_calendar_1y
25819,2026-07-31,TOM.OL,,filled,,TOM.OL,volatility,0.027039567956821758,vol_1y
25819,2026-07-31,TOM.OL,,filled,,TOM.OL,drawdown,0.41263161102379287,dd_calendar_1y
25820,2026-07-31,TSLA,,filled,,TSLA,volatility,0.029182832982022833,vol_1y
25820,2026-07-31,TSLA,,filled,,TSLA,drawdown,0.39103453018952694,dd_calendar_1y
25821,2026-07-31,TSMN.MX,,filled,,TSMN.MX,volatility,0.02380833983090174,vol_1y
25821,2026-07-31,TSMN.MX,,filled,,TSMN.MX,drawdown,0.21477513724984032,dd_calendar_1y
25822,2026-07-31,TTAN,,filled,,TTAN,volatility,0.03487844765708013,vol_1y
25822,2026-07-31,TTAN,,filled,,TTAN,drawdown,0.5377863263165058,dd_calendar_1y
25823,2026-07-31,TTK.DE,,filled,,TTK.DE,volatility,0.02503005621937886,vol_1y
25823,2026-07-31,TTK.DE,,filled,,TTK.DE,drawdown,0.5936920015828517,dd_calendar_1y
25824,2026-07-31,UAA,,filled,,UAA,volatility,0.03426392448472885,vol_1y
25824,2026-07-31,UAA,,filled,,UAA,drawdown,0.3832924116465889,dd_calendar_1y
25825,2026-07-31,UBER,,filled,,UBER,volatility,0.021617347030498456,vol_1y
25825,2026-07-31,UBER,,filled,,UBER,drawdown,0.3412587068275156,dd_calendar_1y
25826,2026-07-31,UEC,,filled,,UEC,volatility,0.050067994849879886,vol_1y
25826,2026-07-31,UEC,,filled,,UEC,drawdown,0.5511419942495426,dd_calendar_1y
25827,2026-07-31,UMI.BR,,filled,,UMI.BR,volatility,0.029267151283634805,vol_1y
25827,2026-07-31,UMI.BR,,filled,,UMI.BR,drawdown,0.28724392656859776,dd_calendar_1y
25828,2026-07-31,UNH,,filled,,UNH,volatility,0.024074674493105273,vol_1y
25828,2026-07-31,UNH,,filled,,UNH,drawdown,0.2896065899080599,dd_calendar_1y
25829,2026-07-31,V,,filled,,V,volatility,0.013880570869693064,vol_1y
25829,2026-07-31,V,,filled,,V,drawdown,0.1718050519508285,dd_calendar_1y
25830,2026-07-31,VALE,,filled,,VALE,volatility,0.019653520334717168,vol_1y
25830,2026-07-31,VALE,,filled,,VALE,drawdown,0.21156005570448,dd_calendar_1y
25831,2026-07-31,VOW3.DE,,filled,,VOW3.DE,volatility,0.017561219959650924,vol_1y
25831,2026-07-31,VOW3.DE,,filled,,VOW3.DE,drawdown,0.3130182380526333,dd_calendar_1y
25832,2026-07-31,VZLA.TO,,filled,,VZLA.TO,volatility,0.04205821460224691,vol_1y
25832,2026-07-31,VZLA.TO,,filled,,VZLA.TO,drawdown,0.5593952675097587,dd_calendar_1y
25833,2026-07-31,WPM.TO,,filled,,WPM.TO,volatility,0.029630087586325706,vol_1y
25833,2026-07-31,WPM.TO,,filled,,WPM.TO,drawdown,0.35599552664080425,dd_calendar_1y
25834,2026-07-31,XOM,,filled,,XOM,volatility,0.015789071229504414,vol_1y
25834,2026-07-31,XOM,,filled,,XOM,drawdown,0.2011225721014881,dd_calendar_1y
25835,2026-07-31,XSDG.F,,filled,,XSDG.F,volatility,0.04667526267349876,vol_1y
25835,2026-07-31,XSDG.F,,filled,,XSDG.F,drawdown,0.4524271696516611,dd_calendar_1y
25836,2026-07-31,XYZ,,filled,,XYZ,volatility,0.02934606078688431,vol_1y
25836,2026-07-31,XYZ,,filled,,XYZ,drawdown,0.39477253380364496,dd_calendar_1y
25837,2026-07-31,YASKY,,filled,,YASKY,volatility,0.03465572461624674,vol_1y
25837,2026-07-31,YASKY,,filled,,YASKY,drawdown,0.40981378147364655,dd_calendar_1y
25838,2026-07-31,YCA.L,,filled,,YCA.L,volatility,0.021234139558824437,vol_1y
25838,2026-07-31,YCA.L,,filled,,YCA.L,drawdown,0.2832409972299169,dd_calendar_1y
25839,2026-07-31,ZETA,,filled,,ZETA,volatility,0.04482094270414137,vol_1y
25839,2026-07-31,ZETA,,filled,,ZETA,drawdown,0.4036885074504244,dd_calendar_1y
25840,2026-08-01,000660.KS,,filled,,000660.KS,volatility,0.05604598673074281,vol_1y
25840,2026-08-01,000660.KS,,filled,,000660.KS,drawdown,0.5471051921241235,dd_calendar_1y
25841,2026-08-01,005930.KS,,filled,,005930.KS,volatility,0.0458346016782254,vol_1y
25841,2026-08-01,005930.KS,,filled,,005930.KS,drawdown,0.42833575022000525,dd_calendar_1y
25842,2026-08-01,0700.HK,,filled,,0700.HK,volatility,0.020600016220736508,vol_1y
25842,2026-08-01,0700.HK,,filled,,0700.HK,drawdown,0.3850954246512269,dd_calendar_1y
25843,2026-08-01,0857.HK,,filled,,0857.HK,volatility,0.018087637188987465,vol_1y
25843,2026-08-01,0857.HK,,filled,,0857.HK,drawdown,0.27364843468035327,dd_calendar_1y
25844,2026-08-01,1810.HK,,filled,,1810.HK,volatility,0.025610202090042646,vol_1y
25844,2026-08-01,1810.HK,,filled,,1810.HK,drawdown,0.639697227898995,dd_calendar_1y
25845,2026-08-01,2899.HK,,filled,,2899.HK,volatility,0.031288579461690065,vol_1y
25845,2026-08-01,2899.HK,,filled,,2899.HK,drawdown,0.3978220807776228,dd_calendar_1y
25846,2026-08-01,3750.HK,,filled,,3750.HK,volatility,0.028846029728433625,vol_1y
25846,2026-08-01,3750.HK,,filled,,3750.HK,drawdown,0.2469531863903066,dd_calendar_1y
25847,2026-08-01,6503.T,,filled,,6503.T,volatility,0.025972320430878625,vol_1y
25847,2026-08-01,6503.T,,filled,,6503.T,drawdown,0.2115853658536585,dd_calendar_1y
25848,2026-08-01,6506.T,,filled,,6506.T,volatility,0.038817957295556565,vol_1y
25848,2026-08-01,6506.T,,filled,,6506.T,drawdown,0.4064010222943816,dd_calendar_1y
25849,2026-08-01,6861.T,,filled,,6861.T,volatility,0.02517295866645438,vol_1y
25849,2026-08-01,6861.T,,filled,,6861.T,drawdown,0.179230282939153,dd_calendar_1y
25850,2026-08-01,8035.T,,filled,,8035.T,volatility,0.03556797099737368,vol_1y
25850,2026-08-01,8035.T,,filled,,8035.T,drawdown,0.36548223350253806,dd_calendar_1y
25851,2026-08-01,9880.HK,,filled,,9880.HK,volatility,0.04026434915690428,vol_1y
25851,2026-08-01,9880.HK,,filled,,9880.HK,drawdown,0.5072923370205031,dd_calendar_1y
25852,2026-08-01,9888.HK,,filled,,9888.HK,volatility,0.03111094400393461,vol_1y
25852,2026-08-01,9888.HK,,filled,,9888.HK,drawdown,0.3847352024922118,dd_calendar_1y
25853,2026-08-01,9988.HK,,filled,,9988.HK,volatility,0.030912344372139043,vol_1y
25853,2026-08-01,9988.HK,,filled,,9988.HK,drawdown,0.515935019856621,dd_calendar_1y
25854,2026-08-01,AAGFF,,filled,,AAGFF,volatility,0.05413735643245514,vol_1y
25854,2026-08-01,AAGFF,,filled,,AAGFF,drawdown,0.5487932811493527,dd_calendar_1y
25855,2026-08-01,AAPL,,filled,,AAPL,volatility,0.016286695775401514,vol_1y
25855,2026-08-01,AAPL,,filled,,AAPL,drawdown,0.13798523953754416,dd_calendar_1y
25856,2026-08-01,ABBN.SW,,filled,,ABBN.SW,volatility,0.017198496274053843,vol_1y
25856,2026-08-01,ABBN.SW,,filled,,ABBN.SW,drawdown,0.13843715949432345,dd_calendar_1y
25857,2026-08-01,ABT,,filled,,ABT,volatility,0.016741904598526196,vol_1y
25857,2026-08-01,ABT,,filled,,ABT,drawdown,0.38610676665387234,dd_calendar_1y
25858,2026-08-01,ABX.TO,,filled,,ABX.TO,volatility,0.029454672327544288,vol_1y
25858,2026-08-01,ABX.TO,,filled,,ABX.TO,drawdown,0.31061419846456595,dd_calendar_1y
25859,2026-08-01,ACB.TO,,filled,,ACB.TO,volatility,0.04012173153922186,vol_1y
25859,2026-08-01,ACB.TO,,filled,,ACB.TO,drawdown,0.5796766548452162,dd_calendar_1y
25860,2026-08-01,AEM,,filled,,AEM,volatility,0.028312598967399863,vol_1y
25860,2026-08-01,AEM,,filled,,AEM,drawdown,0.45804423932397453,dd_calendar_1y
25861,2026-08-01,AG.TO,,filled,,AG.TO,volatility,0.04667797745922232,vol_1y
25861,2026-08-01,AG.TO,,filled,,AG.TO,drawdown,0.5174444496202659,dd_calendar_1y
25862,2026-08-01,AGI.TO,,filled,,AGI.TO,volatility,0.034892601194067424,vol_1y
25862,2026-08-01,AGI.TO,,filled,,AGI.TO,drawdown,0.4839531834904772,dd_calendar_1y
25863,2026-08-01,ALB,,filled,,ALB,volatility,0.037511842419908334,vol_1y
25863,2026-08-01,ALB,,filled,,ALB,drawdown,0.47384810293825996,dd_calendar_1y
25864,2026-08-01,ALV.DE,,filled,,ALV.DE,volatility,0.011570599274232362,vol_1y
25864,2026-08-01,ALV.DE,,filled,,ALV.DE,drawdown,0.12350398048430755,dd_calendar_1y
25865,2026-08-01,AMAT,,filled,,AMAT,volatility,0.03764457657646335,vol_1y
25865,2026-08-01,AMAT,,filled,,AMAT,drawdown,0.3963347268680186,dd_calendar_1y
25866,2026-08-01,AMKR,,filled,,AMKR,volatility,0.047552842865974214,vol_1y
25866,2026-08-01,AMKR,,filled,,AMKR,drawdown,0.543238922412152,dd_calendar_1y
25867,2026-08-01,AMZN,,filled,,AMZN,volatility,0.021594192859301947,vol_1y
25867,2026-08-01,AMZN,,filled,,AMZN,drawdown,0.2173622311569574,dd_calendar_1y
25868,2026-08-01,APLD,,filled,,APLD,volatility,0.06657616890708982,vol_1y
25868,2026-08-01,APLD,,filled,,APLD,drawdown,0.532326312190512,dd_calendar_1y
25869,2026-08-01,ASM.TO,,filled,,ASM.TO,volatility,0.0524065526903183,vol_1y
25869,2026-08-01,ASM.TO,,filled,,ASM.TO,drawdown,0.5203145437830872,dd_calendar_1y
25870,2026-08-01,ASML,,filled,,ASML,volatility,0.02901868052599004,vol_1y
25870,2026-08-01,ASML,,filled,,ASML,drawdown,0.2195313939004605,dd_calendar_1y
25871,2026-08-01,ASTS,,filled,,ASTS,volatility,0.06959239384008481,vol_1y
25871,2026-08-01,ASTS,,filled,,ASTS,drawdown,0.6015478229884115,dd_calendar_1y
25872,2026-08-01,ASX,,filled,,ASX,volatility,0.034261081463110604,vol_1y
25872,2026-08-01,ASX,,filled,,ASX,drawdown,0.303345400370175,dd_calendar_1y
